33
35 260 500
214 396 500
401 309 500
62 110 500
438 61 500
2727 238 81 2570 1523 773 2639 1773 382 643 
2936 842 2345 856 695 1202 2574 1384 1563 2587 
1879 2392 2884 1745 470 2376 630 1577 1063 169 
1096 2129 2083 2499 780 461 1409 224 881 2375 
1919 2358 2422 34 1014 904 469 1461 658 2397 
1898 2959 114 2372 1972 2908 1048 2388 1416 1770 
2288 743 2575 627 71 2102 273 2594 2295 1622 
1293 1183 255 2150 1238 804 2172 411 758 2771 
1295 1746 1978 1760 1755 1264 899 294 2367 1952 
2235 1144 74 1026 1738 2264 2583 2697 521 2303 
2960 2364 1272 1501 117 2056 2198 1979 688 877 
197 331 196 2782 2174 1045 371 2999 582 581 
1215 285 1485 2433 2018 1364 1156 1659 2204 611 
2928 1533 1458 115 1150 1099 1313 864 1023 406 
2208 1274 446 49 1678 633 843 2532 2379 1011 
2151 2626 1069 102 2997 2882 287 584 491 1254 
2388 1331 2168 2372 2908 1770 2959 485 1269 2706 
1696 2294 1664 983 1168 2777 2237 1282 2035 2321 
2979 2167 962 1871 2090 213 2732 1749 434 226 
1466 817 322 1369 1684 815 1545 2221 2691 674 
2059 2760 2940 1961 722 2601 1198 1260 54 1457 
418 2872 510 1605 711 2371 109 1818 1604 2040 
2119 1598 2240 1051 2213 2449 1695 2252 1877 2800 
628 2836 680 1001 2539 2413 1066 1367 733 2845 
402 1685 1882 133 527 329 2170 1120 2998 1941 
1223 1147 2153 632 984 1035 65 867 2225 1802 
2505 474 1249 2870 2732 1871 502 226 1087 2979 
2445 127 1987 1687 2582 662 298 2654 1395 2356 
2957 1284 2949 2713 1592 1977 1004 1317 2954 2435 
835 2725 722 407 1260 2760 88 1679 1198 540 
396 1660 1785 1997 2272 777 234 258 422 2672 
2801 2285 1751 2615 2861 2443 2425 2527 1967 1543 
660 207 1133 1324 2921 1858 1382 2786 2423 1342 
2182 2830 2423 311 1002 2585 1125 2050 2921 2114 
2385 712 1799 2773 1788 1062 413 1243 38 2787 
82 1212 2585 1350 828 2502 1002 2423 2734 2490 
1007 717 2094 2264 461 1738 2302 2304 2235 670 
1706 530 2601 54 1866 2940 2059 757 2711 1120 
2982 1857 118 1433 115 590 948 1313 2187 686 
885 345 2812 1980 2210 1286 1790 1101 2193 2973 
1576 1477 808 2873 1057 2522 813 259 2701 926 
2397 1880 1014 2933 2351 2358 598 2422 1516 1424 
278 2743 104 2448 2802 123 2541 2976 701 2920 
2763 572 1383 631 946 2746 1889 1414 1780 95 
1985 965 2105 1074 35 950 310 2721 1242 1929 
426 2702 2486 2709 228 263 1250 957 1328 1360 
1439 2221 817 1369 1487 322 1173 57 674 2691 
2042 230 913 122 2398 1698 340 2456 1625 2843 
974 2054 427 1936 2352 1759 1710 2753 1186 2052 
2002 2737 2666 1540 2322 1535 229 2827 183 703 
482 126 2089 550 416 1092 188 602 1965 2121 
212 2298 1745 2643 292 1063 470 1422 630 2392 
781 2096 1609 348 2692 2485 61 162 1992 2536 
2749 1786 2261 2045 973 333 195 1912 228 2281 
1306 569 957 2488 2196 2354 2702 515 1250 2229 
571 1081 517 143 1791 2228 2896 756 2591 2985 
1549 176 1761 845 963 1868 1043 341 2721 566 
1057 1460 2873 1576 808 1632 1747 813 2701 1659 
2637 562 369 1192 531 1085 2955 1572 2046 524 
927 792 951 2794 373 1347 1403 2331 595 37 
378 2063 291 246 1158 2578 2757 1280 2021 295 
2118 1698 2398 2843 41 941 2717 230 669 1312 
2417 896 2152 394 2907 399 2031 2266 1614 928 
747 2110 570 1612 1099 1150 1533 406 2427 864 
981 1910 801 1018 1194 1299 1744 473 2088 1085 
2204 2156 1659 1432 2091 1215 2018 611 1632 1057 
2765 2533 1055 2913 2588 1261 728 780 219 1753 
1557 2221 609 1369 57 1466 1922 1173 2994 1246 
1288 798 1358 1883 1841 42 1332 2788 1800 1674 
2656 1398 1984 1883 2642 858 42 1303 1800 1841 
1999 2554 2776 542 721 485 791 2834 2706 879 
922 318 1203 1106 608 2238 66 1088 2224 1108 
2181 56 1619 2142 266 2143 388 391 919 862 
202 648 1353 2712 953 2218 2049 2036 1771 740 
467 2811 923 2442 1419 911 266 451 790 289 
996 187 931 2259 1059 1566 2149 2576 515 1518 
1107 1996 2291 2457 1352 96 2661 1945 1737 827 
1051 1877 735 1078 1805 2283 1939 1442 1728 1598 
1282 2777 2321 2294 1696 1437 351 1693 1664 424 
316 401 253 43 2369 1994 2091 2699 690 2416 
2617 2894 859 1726 2999 2124 754 1525 960 937 
1272 1430 117 2364 2838 2960 199 2056 2923 1979 
1138 992 2850 1103 1836 726 1948 244 2700 2290 
578 2147 1943 513 720 142 2703 822 1792 921 
1372 2008 1364 264 313 1902 1215 121 1366 285 
1330 2459 895 2451 78 2312 2849 2891 275 997 
2581 1380 1045 2215 2782 2226 1224 581 2409 161 
802 98 2927 101 587 1637 93 599 1351 327 
436 308 2263 141 1060 1849 1538 346 2687 347 
1356 1221 2744 774 616 710 642 1129 2015 225 
1285 455 554 408 1662 855 1779 1671 1318 803 
2454 1127 1104 1741 1381 383 2682 626 1776 2623 
251 2810 2808 903 844 942 1610 165 2006 575 
1290 1564 2154 2307 1767 1638 1142 533 769 2078 
2067 1543 2193 2095 2696 2210 2634 1307 345 403 
2481 164 149 2684 1517 2103 1838 2883 1655 548 
181 430 1243 2397 2933 1534 2787 1880 712 1461 
2103 2495 149 2662 280 1515 164 2481 2883 729 
931 2715 1897 440 67 321 996 1781 2576 1296 
2060 824 2069 1404 1595 376 184 163 2323 1766 
1865 1528 2931 2770 236 2534 2819 1925 185 2395 
787 1554 1963 2411 731 111 1373 739 2900 2650 
2814 793 1091 2530 2197 500 2328 328 1668 2839 
382 2622 2226 773 2215 161 2029 1420 2570 2581 
2273 575 1915 736 1571 1316 251 2544 1610 564 
1392 754 960 2818 841 2124 2617 1363 254 1500 
1906 394 1088 66 399 624 2224 922 1108 2152 
2001 2368 1621 2772 893 2663 2984 2400 493 713 
2931 1520 1666 2819 185 1865 1783 236 1853 2857 
1354 1257 2379 324 776 170 269 2806 843 2719 
1047 1197 2834 1673 205 317 2706 879 579 542 
1109 1407 2184 2268 2665 504 1711 1266 955 2507 
1870 329 2964 1882 2903 1743 2633 379 568 847 
1099 864 1433 1150 2928 2427 747 115 2110 406 
2787 106 413 181 1845 2504 1243 1733 1516 712 
703 1540 2002 1469 731 1963 2737 2666 2322 1825 
293 910 952 70 601 934 48 1652 1649 2769 
777 2844 1601 1785 2465 2672 1208 2799 1355 1219 
1018 2263 308 1926 347 1508 1060 531 141 1910 
2785 796 2646 1170 1692 2885 2897 986 1840 1742 
703 1535 1469 2322 2469 1825 2002 412 2666 2827 
692 268 83 484 2663 168 2363 1214 2342 2400 
2276 222 786 672 62 637 1853 1821 1227 2680 
2193 1514 2067 2801 2095 2634 2952 2861 2615 2696 
2191 1596 601 419 1546 1652 2567 952 2521 870 
2691 2440 1700 745 815 1369 1439 124 57 1466 
2521 1596 2343 1080 870 425 705 928 1015 1544 
245 686 945 2187 1195 2555 1857 1259 1859 1253 
2532 1011 2864 2806 2526 1967 1274 776 2379 1321 
1476 963 1761 566 341 314 176 1868 2721 845 
2387 872 537 1930 2043 2306 2412 1730 349 874 
2628 851 2419 1778 2194 2515 2804 2841 904 1709 
689 1291 816 2097 823 1225 812 1794 433 1835 
1224 1283 581 582 2174 360 1380 600 2269 1764 
2411 1521 2650 739 1373 787 1070 731 1963 1153 
2631 1721 2707 2406 2791 832 1394 549 2751 335 
2629 2019 2127 2996 303 887 2122 1776 383 2966 
1487 609 1246 57 2221 1922 1369 2680 2994 1173 
1130 1230 2195 381 1118 1994 471 2416 972 690 
751 1173 1656 1964 1922 755 674 817 2221 609 
2766 1412 1416 2685 2189 1972 1770 2908 471 2232 
1675 1884 622 1862 1911 2070 1730 2280 2340 97 
882 1821 235 2494 637 2276 838 2835 2446 1853 
699 1094 856 2325 1016 759 2383 1895 2308 2345 
1513 2307 769 1290 1767 2508 2078 2114 533 2333 
848 1028 540 1585 1679 2284 1298 465 2270 2725 
2227 1059 1817 889 2444 187 2383 1495 2308 2576 
878 1206 1240 1039 1762 2771 804 439 1950 2150 
912 2009 2487 2887 2738 2163 2946 2961 355 865 
888 1916 2289 2879 2925 1699 2104 107 1006 78 
833 1411 2828 2453 2296 2452 1020 1983 457 849 
1951 564 736 2233 1915 1524 1825 2273 2469 166 
1192 1926 531 1377 347 562 2637 1478 1689 308 
2625 2595 2144 2636 794 1165 2742 738 2881 1401 
1612 1647 677 1590 2829 2110 805 2219 1483 439 
2981 353 1357 440 1780 2099 67 1897 973 1231 
1460 808 1477 2873 2701 1057 2967 259 2492 2522 
470 1207 2016 2884 1648 1422 2643 1095 2376 1879 
2355 1907 1319 1579 315 2176 2186 2030 2424 821 
2355 1578 2176 315 1907 1319 2030 2186 486 800 
58 310 2825 2493 950 2105 1929 644 2630 2847 
1955 417 1405 2905 2055 2297 362 2837 1642 1310 
272 2886 2251 2824 2024 1166 1677 2987 1300 635 
2051 328 1064 806 908 1752 2912 2138 1219 793 
1784 2200 1917 2832 1958 2875 1277 1193 499 424 
848 1028 465 1679 1565 1298 540 2270 2284 811 
123 967 2037 2448 1022 2755 701 545 1802 1462 
1822 1346 1365 2803 681 2550 900 1281 883 1692 
356 52 2299 2761 2799 723 647 1601 943 1355 
614 737 326 1618 2268 1627 2320 2466 370 2978 
1647 439 2829 805 1950 677 1762 2203 1574 1240 
588 2253 1676 541 1095 685 252 1334 2016 2947 
2949 1977 2988 431 1396 750 2370 2957 1174 1448 
2621 1795 2458 2966 210 1084 2996 2516 2682 1167 
2396 1203 2014 2474 608 1122 629 2755 701 1106 
1766 184 1519 2866 2060 2069 2126 1263 2670 50 
1546 1544 2521 870 2191 1080 2343 425 419 928 
1309 1182 618 875 2116 2300 2736 452 1896 1093 
2252 1442 2800 2449 1877 659 2240 1869 1051 2119 
2590 1403 1625 2316 41 2398 340 927 792 1712 
2723 1303 248 1374 1311 1984 2356 1339 73 298 
777 2672 1537 2799 2299 1785 2844 52 2272 1450 
72 694 663 629 271 497 1122 1653 604 961 
2183 688 2359 2381 2056 2616 1115 2198 714 2364 
1605 711 866 110 1388 999 2872 1441 418 2880 
1604 711 110 2872 1441 866 418 999 2980 309 
2328 2790 1668 2814 2530 626 1701 2496 1522 1091 
1237 2314 415 410 1397 279 1100 1690 1973 1965 
605 594 2651 1651 241 2815 448 2942 744 64 
348 61 2096 2485 1472 869 2482 124 745 2994 
1888 251 2810 2273 372 1512 1713 2544 1657 844 
2133 2893 205 2260 899 1746 317 2524 2367 620 
2110 1483 1574 747 1099 2427 2219 1647 570 1150 
1137 1187 2875 929 265 1105 192 1784 649 1917 
2266 603 2907 2417 2450 1056 2612 2031 1482 896 
1855 1788 2313 1241 1062 2977 2385 589 1273 380 
1075 647 91 243 621 1975 1913 2571 520 356 
361 321 512 1296 1160 2574 1202 1058 2345 1781 
2978 2268 2665 370 326 1589 2158 1109 737 208 
2143 1492 2181 2142 391 56 266 2774 862 919 
1245 1809 337 469 1989 2745 1271 200 658 2317 
2663 2001 1527 2686 893 1214 2400 2772 2368 493 
157 2265 743 2295 1310 627 2837 1426 2055 2288 
738 890 794 2212 829 2852 1019 1401 2144 1573 
2357 139 1067 665 2036 2218 2712 2854 675 2965 
340 1599 2398 1403 2590 1072 1467 41 792 122 
655 2935 852 1311 460 2704 73 2421 1889 2426 
326 2466 614 1217 1589 1297 370 2678 737 2064 
1717 1092 416 77 1937 175 880 1470 1340 1843 
2965 525 675 646 1995 1067 1771 2036 2854 1904 
2506 464 638 1200 1145 850 438 1370 538 1136 
1827 1670 2731 100 2762 223 2271 2472 2410 1960 
926 611 1659 813 1477 2560 778 264 1057 1364 
2579 444 2552 86 2497 1262 557 2658 2476 1025 
521 1195 1253 397 2360 74 206 2139 2303 1144 
2735 189 954 2589 1017 1169 679 1408 2502 1402 
595 364 2529 2137 373 549 1347 2434 242 1394 
1351 93 599 1891 1507 802 587 1027 1032 719 
2070 2154 1767 1513 2543 622 1884 2307 2256 1290 
51 1848 1661 2246 140 1962 906 2807 871 1837 
1116 395 1036 1093 68 678 2384 618 875 2080 
1710 2354 2229 2054 2160 889 2196 427 569 1861 
2297 362 84 2974 1310 2055 1259 2265 498 2905 
2093 2072 2644 398 2339 2871 2910 1957 1248 553 
2788 985 1395 2173 1332 788 1687 798 1732 1987 
2242 1076 1105 1151 858 1398 2034 2642 785 1800 
673 2101 2865 2938 423 2366 2640 2547 1046 1124 
1590 805 2829 439 1574 1950 677 2219 2203 1762 
2016 1095 2884 1577 1207 1676 541 2120 2376 470 
2769 70 293 1652 152 113 601 910 1536 1033 
1968 995 1175 561 2878 1851 341 2023 640 2674 
448 2651 2916 2815 1708 241 2010 1608 64 605 
2769 601 293 1649 2191 1536 1544 70 1990 2567 
2108 1268 694 2178 72 961 437 414 1602 271 
421 1674 2726 2607 499 424 2169 2832 563 1193 
548 2684 2481 1123 139 665 1515 1838 2648 149 
1922 1964 1173 609 1246 1559 751 755 222 2680 
2544 412 789 1163 2322 1888 2469 736 2827 1610 
267 392 1044 2010 2228 2815 290 448 2651 571 
1632 1485 611 2156 1057 1432 1215 1477 2204 1364 
1450 1997 1785 396 422 234 777 1812 2272 2780 
51 1639 2807 977 140 695 1113 185 1848 236 
803 455 1285 741 1510 1983 1097 554 2038 2828 
874 2412 2563 1819 55 2043 891 819 1730 2220 
1696 1437 1168 2294 1282 983 2237 2035 2777 1498 
1325 1947 2641 740 44 2319 2764 746 810 160 
1853 1528 637 838 672 2931 2819 591 2494 2857 
221 1089 2245 975 2414 1009 697 1810 87 604 
2790 1701 2814 1606 2197 2328 1141 1522 573 500 
179 2513 2549 166 1951 150 389 959 2233 1373 
2271 1827 2410 1631 2472 1065 100 2599 2236 764 
1318 408 1867 105 99 2004 855 1510 554 1779 
1807 2831 53 532 1267 905 1830 590 2577 115 
217 1197 879 2834 1530 791 542 579 1047 1315 
2726 1654 499 1288 2034 1841 421 1193 2607 1800 
1911 1730 1561 349 1862 1864 1884 2280 622 2340 
1591 1095 541 588 1334 2253 523 1648 2016 1216 
289 790 2824 1341 1582 272 1128 914 923 635 
2208 1226 49 1434 854 1321 204 475 2131 1011 
540 848 1585 1565 2725 1260 1198 835 1028 465 
1899 2623 383 2020 2148 2454 303 2876 2468 636 
1755 944 1229 1952 1049 1154 1264 1718 1428 1295 
148 2225 784 302 632 2529 2434 2972 37 2153 
190 476 1763 1719 2071 1069 1886 2728 584 1887 
322 815 734 1439 674 817 1466 1545 1700 1369 
133 402 1120 1444 2170 2711 54 2329 811 329 
398 128 2871 2072 1643 2248 2339 2910 2093 191 
1395 1732 2356 1987 127 1447 1644 2445 2788 798 
2774 534 1084 919 1748 2458 2516 391 807 2621 
698 593 1901 1377 1725 141 347 1796 596 1572 
415 1965 279 257 2758 126 188 1607 1237 651 
1139 109 346 2371 1060 2040 473 510 2263 1299 
2646 2550 214 1539 1170 1346 2785 1365 2885 796 
2185 351 563 2000 2722 1176 1498 2607 312 652 
881 2499 2264 461 2608 1026 1096 1007 959 2375 
2119 2240 2313 1734 2213 1442 1062 761 1241 1615 
1664 1437 2294 1282 2777 1498 983 1168 2321 2237 
59 403 533 2365 2078 1252 921 2696 1307 1142 
230 1481 2843 2118 2398 1467 669 941 41 1758 
933 2925 888 668 2318 1569 1931 546 60 2879 
2440 1545 395 815 2691 124 745 1036 68 1640 
1668 2790 1141 573 1606 2814 2197 2328 583 500 
1839 1337 1227 664 2606 786 62 755 158 1971 
2918 1400 771 300 2301 269 1327 2990 2719 2461 
442 501 449 2279 565 488 2876 552 1205 839 
1131 702 2678 732 830 2887 1881 2738 1073 1217 
1457 530 2601 757 1866 54 607 2166 2730 2711 
479 2759 1256 2021 295 1754 378 116 1480 246 
2399 2916 2292 64 1651 350 916 448 241 1874 
1768 2194 764 2515 547 1065 851 1739 2628 1551 
1641 2160 427 2054 1861 1186 2229 2354 1468 889 
2184 504 2029 955 2418 1266 1531 1109 2215 2622 
2316 958 857 1878 925 2590 41 167 1599 1403 
372 173 1888 2627 1158 2041 174 1610 844 2810 
357 894 1333 160 2798 1181 546 1931 1210 2500 
898 489 385 2695 1719 2528 2716 1279 1314 1389 
1013 2241 2407 2025 247 1804 234 2501 536 1041 
416 880 1628 1937 2922 1092 175 508 1843 602 
1049 1952 220 944 2156 2699 1747 1755 1681 2204 
1763 898 1279 1715 190 1683 489 385 2716 1314 
558 2588 1820 1385 1261 1053 194 762 1753 107 
335 832 1555 2274 2707 1129 2791 2406 797 2631 
2792 2438 129 1935 46 119 612 194 40 2171 
2846 186 2911 2284 715 2558 1298 145 1000 2611 
1010 2327 2206 1847 2917 2082 405 2077 2944 2066 
596 1796 698 358 1689 456 1377 1901 2780 2380 
2617 2124 814 2649 2894 1500 960 2164 831 2111 
553 2012 2644 2564 2910 1031 554 2038 2033 256 
2283 1793 735 761 2213 1051 920 1497 39 819 
1191 2822 2580 1876 1985 2683 965 113 152 1242 
1675 1911 349 874 1561 1862 2412 1550 1663 2387 
496 177 352 1930 2306 2106 1735 349 2394 641 
2356 1687 1395 42 798 1984 2788 1644 1987 127 
106 2504 2535 2401 390 1534 1271 625 1845 478 
38 2240 1695 1062 2773 2449 2119 2914 2313 2385 
254 2306 872 352 1392 1930 2394 1731 75 2387 
1162 2275 1178 2087 1386 1134 1361 2066 911 1920 
2291 1945 2084 1114 1107 96 2353 1042 1496 2391 
2583 2235 2032 717 1429 2555 1456 74 2264 498 
1768 2741 764 982 2236 653 319 2005 2410 1065 
2652 2084 2391 726 535 940 2924 1737 1138 2661 
1104 1511 2454 1127 626 1381 2623 2682 2048 383 
453 986 2885 796 2039 80 386 2654 1539 2821 
1882 2262 1870 527 215 1024 2903 1532 2361 522 
801 2775 2088 2061 981 2068 1194 1484 2046 1085 
1471 212 1422 1063 2298 630 2392 470 2643 1879 
899 1760 1611 1428 1295 2260 2367 1978 2893 294 
1049 2873 2701 1057 1477 2492 1718 1576 944 1460 
534 807 919 2906 1688 1084 2774 451 1404 2069 
226 213 274 2167 2612 2979 896 1871 2907 1438 
1336 1071 1938 2859 1359 687 138 1998 2888 1335 
2861 2285 1451 2801 2952 1967 2443 2193 2615 2864 
2051 328 2839 2912 1190 1986 1052 1583 908 332 
762 1261 1385 1055 2437 182 219 2588 1820 275 
1834 2021 1038 2023 1256 479 116 2389 2757 768 
1681 944 1952 1229 1428 1295 1264 1718 1049 220 
137 2877 47 2179 2350 1037 949 1148 2891 2823 
2324 1399 2930 1343 2816 2346 211 709 2489 1021 
2843 1135 669 917 2781 230 2118 2986 1698 338 
1936 2548 2052 2394 75 2022 1468 2054 2753 519 
294 899 1746 147 1428 2260 1295 1611 220 1952 
1868 1476 2878 1549 845 341 176 1175 1851 566 
1950 2771 1206 439 2203 804 805 878 1240 1590 
1719 1887 1279 898 1683 1069 491 2716 190 1715 
2943 1283 2402 1380 144 1224 915 2581 1553 161 
2671 1251 112 2698 2862 2784 1034 716 2310 2603 
1263 184 1595 2670 50 2126 635 2866 2069 1300 
2307 1418 1513 1638 1564 2335 2333 2256 769 2154 
1739 764 1709 982 547 1065 319 2741 2236 1909 
528 846 2733 1324 1159 683 1858 2079 1301 350 
2908 2766 1331 1972 2959 1269 1436 2388 2372 1560 
953 525 675 2036 1629 2712 1493 646 648 2965 
486 1185 2176 2874 800 2338 315 2863 1946 2065 
535 238 1417 2924 2418 1420 2652 2290 2391 334 
1942 260 1976 1265 1806 2113 2161 180 327 98 
380 1273 1885 76 2937 606 2977 2017 2566 1855 
2682 2966 2996 1127 1556 2629 1381 210 383 1593 
2217 2386 1376 2724 897 1782 988 730 2584 1370 
904 2628 1551 2419 2540 2841 34 2856 2194 2422 
855 138 1938 1510 1285 1318 1335 1097 1671 969 
353 631 1575 1897 1781 2746 1463 2981 440 572 
631 1296 1414 1897 1780 361 1463 1518 440 321 
2386 2750 1222 2217 730 2724 1235 1777 2636 1376 
2857 1113 185 495 2931 977 1528 838 2587 2807 
1584 2875 1917 2200 2832 1958 1277 1193 1613 499 
777 1450 1660 1537 396 1601 2272 1997 2672 1208 
333 1473 195 973 2688 2045 2261 2749 1912 2099 
2501 422 2780 1997 596 492 2241 234 1725 1660 
2385 1615 1062 1855 2313 1454 380 2773 1241 2977 
795 2310 1111 1034 2011 716 1801 1894 2671 355 
2703 1792 513 2812 822 1980 2177 345 2210 921 
143 1081 756 2922 2591 517 880 1475 704 2896 
513 1790 921 1307 2210 2703 2365 2147 345 1503 
761 1728 2213 2283 1051 2119 1241 735 1695 2313 
979 1835 2097 823 1209 1225 2730 607 2676 2498 
210 1593 2458 2323 1084 2966 2621 807 2996 534 
1725 456 596 1377 1270 2780 698 1689 2705 358 
2214 2658 1813 809 1234 557 2476 727 2552 2337 
282 1814 2199 338 2115 296 941 669 1846 1312 
1454 2351 712 76 2933 2385 836 1243 598 1788 
1841 858 2034 2656 1398 1883 2726 1488 1645 1288 
2660 2404 1894 795 1034 2946 1111 1789 503 92 
1022 2904 2037 1035 545 123 1147 718 1445 1586 
2436 387 1908 2602 2025 2613 2510 520 1041 2542 
2463 2613 1013 2025 1117 2542 2602 1716 237 2407 
1939 1877 748 659 1078 2107 1497 1362 2690 2252 
1942 1976 2457 1352 1774 827 2161 2209 435 2661 
1267 1672 2831 2577 1859 53 905 590 1368 532 
2565 1344 45 1046 2582 2983 1406 1944 423 2344 
1620 1245 2745 337 200 2710 469 262 658 718 
2278 975 223 2512 2245 87 1960 221 1667 336 
2461 1833 1281 2484 2301 269 681 2918 883 834 
2705 1068 422 2780 1233 1660 456 1208 1785 935 
1797 557 2658 2214 1234 2552 809 2476 2337 1262 
2115 282 1798 1312 2086 338 941 2717 2199 669 
2566 2645 2269 2618 360 2937 582 2282 196 600 
1008 2768 1136 850 671 1935 538 1200 119 2594 
2227 2444 1566 889 2308 1059 551 2383 708 1861 
418 510 711 999 1441 2371 1388 1604 1605 2872 
55 819 2220 920 1663 2412 874 939 2043 891 
1385 107 1720 762 1261 1753 558 2588 2438 2289 
637 2494 1562 882 2276 1853 838 235 1542 1666 
1587 681 1346 883 1281 1365 2550 2484 2803 834 
2525 307 1185 193 1946 2338 2669 2863 1772 284 
2534 1925 2480 2770 1289 2819 1520 2293 869 1992 
2233 564 2469 1540 166 412 1571 703 736 1951 
1140 1171 1124 2865 1164 2366 1110 673 2547 1646 
2472 1670 1631 2599 2410 697 2271 975 100 223 
1378 978 2189 1161 2995 131 555 559 1914 2883 
2614 365 2736 452 506 1093 2880 618 2080 1244 
53 905 2203 1672 2771 1238 804 1762 1950 1807 
1043 1242 1876 176 2309 1875 35 845 2721 1476 
797 2274 1221 1305 1129 710 616 1721 1356 1509 
2461 1811 269 2918 2301 1257 2484 1143 1281 1703 
1038 1754 116 1851 2023 1256 1152 561 2021 479 
979 1794 2097 1225 1209 823 603 2498 1056 1552 
244 2813 2948 1502 1948 1103 2739 1138 450 2850 
1962 906 299 85 938 503 1848 2192 871 92 
2684 164 2648 1515 2995 548 2883 2481 1655 1123 
1702 1227 755 62 786 1337 1964 664 2606 222 
386 94 796 986 2785 2897 1539 1742 446 1170 
1800 1488 1288 1883 858 2656 2034 1674 2726 798 
2347 1856 2378 2902 111 276 437 884 787 414 
1937 175 756 684 623 2896 880 2922 1717 216 
1189 2647 2598 2991 39 937 2207 939 2282 1155 
413 2914 2504 2787 478 1534 38 106 2401 2773 
